symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,shap_ret_1d,shap_ret_3d,shap_ret_5d,shap_vol_20d,shap_vol_zscore,prediction,base_value
MSFT,2025-12-15 00:00:00-05:00,-0.0077528921165695985,-0.00781509163627292,-0.032992509575821005,0.014200486150820571,-0.22032778461749716,2.000745752818978e-05,4.770650023370681e-06,-5.1874084310764365e-06,-2.7993792800063464e-05,1.9404939378626e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-15 19:00:00-05:00,-0.004421751466814117,-0.02417882642512903,-0.005809933803094358,0.013994164338820827,-0.42132173689385516,4.570637284736418e-05,1.5414702782440162e-06,-2.0926268766301054e-06,-1.9312879534441667e-05,-1.4840491015489644e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-16 00:00:00-05:00,0.00811167955658898,-0.017741621538836294,-0.03919554496488009,0.01904722585885819,-0.8483407003823129,5.224364275909125e-05,3.659565341319501e-06,8.777377466898008e-06,-3.915217600926719e-05,-1.4526563858994961e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-16 00:00:00-05:00,-0.042269551162178676,-0.04981707060443363,-0.050351644274053475,0.015502281797086861,2.134222709767693,2.1014467013520838e-05,4.792340542493848e-05,5.660334268647916e-05,2.7274156445150986e-05,-1.2875833468771606e-05,0.0009892764213708975,0.00084933688326958
AZN,2025-12-16 00:00:00-05:00,-0.0022935680436020345,0.01173992189440165,0.01703405460359897,0.012971783965987794,-1.394495579484213,3.55676336476841e-05,2.831509243052065e-06,2.7988184807983855e-05,-3.477196198567389e-05,-2.0613520013999472e-05,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-16 00:00:00-05:00,-0.008235854506389972,-0.0077085887576751055,0.05466877661437031,0.01535340362375078,-0.15217445024279985,5.708843550636906e-05,8.08145687191231e-06,-7.17646068470565e-05,-6.685840143562593e-06,5.010628264428735e-05,0.0008861626113015299,0.00084933688326958
JPM,2025-12-16 00:00:00-05:00,-0.013967855779194793,-0.005765942861955753,0.05004817964980557,0.01725530374583917,-0.281505282387239,6.146564576590033e-05,8.08145687191231e-06,-6.738739658752524e-05,-1.6201396366863904e-05,5.086741834852613e-05,0.0008861626113015299,0.00084933688326958
LNG,2025-12-16 00:00:00-05:00,0.002383079721858916,-0.012108597339841931,-0.047504037758745565,0.010197889885337824,1.10429173017839,9.124889547967245e-05,6.17813737212583e-05,6.478462699794504e-05,-3.495154050341939e-05,1.766855407877091e-05,0.0010498687930438066,0.00084933688326958
BLK,2025-12-16 00:00:00-05:00,-0.01295558797999563,-0.03058515956696639,-0.0029590349870080024,0.01403193856853594,-0.12373238860553619,1.9918931761280424e-05,-4.852973102015286e-06,-5.1874084310764365e-06,-2.8214142412492878e-05,2.9337437883350734e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-16 00:00:00-05:00,-0.024505111313843364,-0.03293990537707914,-0.028807772286296496,0.010026934930855583,1.3271910923598984,-2.6419612273655616e-05,2.2057206373706484e-05,4.4583456576338365e-05,-2.7852804031072695e-05,-6.259078844645055e-05,0.0007991143414684454,0.00084933688326958
AAPL,2025-12-16 00:00:00-05:00,0.0018240853187405648,-0.012300879195590753,-0.009271979912435113,0.009265949508093448,-0.5046328211134143,4.05099549930609e-05,2.9744943777780043e-06,7.758747502772114e-06,-1.1384512187158837e-05,-2.8856838987405428e-05,0.0008603387289686266,0.00084933688326958
MSFT,2025-12-16 00:00:00-05:00,0.003306531527738743,-0.01464410729598431,-0.031766949949669776,0.014270202138090502,-0.7195404099399023,4.576902215426752e-05,1.5414702782440162e-06,8.707233103841136e-06,-3.6368206113265596e-05,-8.64767372404028e-06,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-16 19:00:00-05:00,0.0009350355218751272,0.010382237672453831,-0.026596970559515265,0.01383251042562811,-0.2529230463332717,3.722258094695327e-05,2.831509243052065e-06,-3.1245742299267694e-06,-1.7283701370119867e-05,-8.6439688909121e-06,0.0008603387289686266,0.00084933688326958
MSFT,2025-12-17 00:00:00-05:00,-0.0005668035075194755,-0.005036264535676294,-0.0050986343485750485,0.013103982770636435,-0.03532405612398324,4.5794898614273544e-05,1.1165093403629983e-05,-2.0926268766301054e-06,-1.9092529922012253e-05,-2.4772989520214383e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-17 00:00:00-05:00,-0.016310869060294886,0.0003339505586708036,-0.018030832557763166,0.013544915222488902,0.12603543282795107,1.5203397171961975e-05,-2.5676782644831616e-05,-4.364535802051204e-06,-5.180675351533309e-05,7.764652048930069e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-17 00:00:00-05:00,0.015469826588819346,-0.010783889942637681,-0.01824909785651485,0.010870960803055437,0.8920555970296269,-5.834293030841123e-05,8.441237564649128e-06,3.563828882637053e-05,2.3620654729388948e-05,3.434962713118469e-05,0.0008930437612127618,0.00084933688326958
AAPL,2025-12-17 00:00:00-05:00,-0.010086993049891024,-0.02314216785128631,-0.024894190658564685,0.00961159954289355,0.685318220549546,-2.6419612273655616e-05,2.2057206373706484e-05,4.4583456576338365e-05,-2.7852804031072695e-05,-6.259078844645055e-05,0.0007991143414684454,0.00084933688326958
JPM,2025-12-17 00:00:00-05:00,-0.0018063807383117414,-0.011113918190790661,0.01570414864374481,0.017233474269771062,-0.18300740689709105,5.2180993452187903e-05,3.659565341319501e-06,-2.0224825135732326e-06,-2.2096849430443264e-05,-2.0719381150444322e-05,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-17 00:00:00-05:00,0.019287365944003154,0.014801982157247817,0.02726777258555102,0.014563030060916022,1.073159131085021,0.00013841828347627036,7.655327417052594e-06,-6.128368914156665e-05,3.32960620236253e-06,-4.4412650010936556e-05,0.0008930437612127618,0.00084933688326958
NVDA,2025-12-17 00:00:00-05:00,-0.038149891586355955,-0.023311631421875534,-0.06986612484044197,0.019880462512212035,0.26736446063857033,2.5384274938626688e-05,-1.5421662534736681e-06,0.00036271765777727674,-0.00012912855630059158,1.94034487511938e-05,0.0011261715421826111,0.00084933688326958
BP,2025-12-17 00:00:00-05:00,0.02103089260869595,-0.022404910335677153,-0.039297653440292235,0.016364858150791996,0.1896707965124399,-0.0003672038665887429,-9.003441706171918e-07,-3.183739121993923e-05,-0.00031066783588829303,2.585797994238694e-05,0.00016458542534437417,0.00084933688326958
LNG,2025-12-17 00:00:00-05:00,0.005653039576919872,0.005228165874382018,-0.0132704240837489,0.010416764922130249,2.151538561184393,3.3187518810612715e-05,-3.382435585605071e-05,4.560120882763596e-05,-4.9628691984953686e-05,-6.648313639494232e-05,0.0007781894266718808,0.00084933688326958
BLK,2025-12-17 00:00:00-05:00,-0.002939703227456514,-0.02211935338341653,-0.016947261851843698,0.013994135273501676,-0.11623160058128859,4.570637284736418e-05,1.5414702782440162e-06,-2.0926268766301054e-06,-1.9312879534441667e-05,-1.4840491015489644e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-17 19:00:00-05:00,0.0007005930235395308,-0.0027927030815539933,-0.022582106218096754,0.013831156656751045,1.0202748431225084,2.4609754479568713e-05,-0.0002701912014176017,2.6482188810747766e-06,-8.83140923128581e-05,-0.00024001079281249675,0.00027807877008726616,0.00084933688326958
SHEL,2025-12-18 00:00:00-05:00,-0.0033543743246307045,-0.012737169535954718,-0.021273717249154056,0.009887766839361248,1.3725458566406332,9.124889547967245e-05,6.17813737212583e-05,6.478462699794504e-05,-3.495154050341939e-05,1.766855407877091e-05,0.0010498687930438066,0.00084933688326958
HSBC,2025-12-18 00:00:00-05:00,0.008672847244981519,0.019659981149476646,0.020202077560037557,0.014350498483115008,0.5832305743000743,5.7463416434663156e-05,0.0001285998221623354,3.780993123783705e-05,-4.673327742101508e-05,5.901960865474749e-05,0.0010854963843381466,0.00084933688326958
AAPL,2025-12-18 00:00:00-05:00,0.001287544541755281,-0.007004425277297943,-0.02100491444639563,0.009580577573651636,0.7639896262453082,9.133742124658182e-05,7.140499684664427e-05,6.478462699794504e-05,-3.4731190890989976e-05,7.736055574046174e-06,0.0010498687930438066,0.00084933688326958
JPM,2025-12-18 00:00:00-05:00,-0.006286084841366613,-0.021936090510057626,-0.013800458157554485,0.01716880009268953,0.5085949822116003,2.2837548198634733e-05,4.792340542493848e-05,2.445518414261632e-05,2.7969652297480065e-05,1.6753748037648216e-05,0.0009892764213708975,0.00084933688326958
BP,2025-12-18 00:00:00-05:00,-0.033652445788583174,-0.055035422034297454,-0.0624823383697789,0.017357571760432046,2.6623421587137703,2.4162952012853306e-05,-0.00015665659992676335,0.00013475398697411644,-3.568064886470172e-05,4.2615381605916664e-05,0.0008585319550710018,0.00084933688326958
LNG,2025-12-18 00:00:00-05:00,-0.002626740131167038,0.005401706628025638,-0.009133611400067077,0.010261593641412617,-0.35391790588618505,3.547278309910122e-05,1.0817113952000202e-06,-2.8245486703486535e-06,-1.2334333386141851e-05,-1.0393766738764134e-05,0.0008603387289686266,0.00084933688326958
MSFT,2025-12-18 00:00:00-05:00,0.016508476749030443,0.019291528412480385,0.001054894335402956,0.013389604848973967,0.599416866096798,-0.00010887699669383805,6.351120899909331e-05,1.6584666446248593e-05,1.0296611399718411e-05,6.219138779195973e-05,0.0008930437612127618,0.00084933688326958
NVDA,2025-12-18 00:00:00-05:00,0.018720000599854014,-0.012195779558484388,-0.03752829028352522,0.019183131327196006,-0.38723360337952256,-0.0003973695524446317,-9.003441706171918e-07,-3.7971935968198405e-05,-0.00021101556585334598,-3.7494059488411786e-05,0.00016458542534437417,0.00084933688326958
AZN,2025-12-18 00:00:00-05:00,0.008346316435631218,-0.01037567686296903,0.0035441321472973186,0.013568815028047182,0.9714188910186805,0.00015640577330476306,5.306558985114103e-05,6.053569432690792e-05,-6.767098203321609e-05,-1.8041656753690435e-06,0.0010498687930438066,0.00084933688326958
BLK,2025-12-18 00:00:00-05:00,-9.39884096240462e-06,-0.015866455425262438,-0.033444036093302265,0.013914405883678595,-0.3424971649585845,4.570637284736418e-05,1.5414702782440162e-06,-2.0926268766301054e-06,-1.9312879534441667e-05,-1.4840491015489644e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-18 19:00:00-05:00,-0.011435160054289573,-0.00981758759465512,-0.00047187275406712637,0.013931512166137342,3.9194624157536397,1.3254670083394143e-05,-0.00015996740677530504,9.378659801169576e-06,-5.377176441735926e-05,0.0002003009131095223,0.0008585319550710018,0.00084933688326958
HSBC,2025-12-19 00:00:00-05:00,0.015111985414697271,0.04366453719436958,0.03907188143275531,0.01285873873920438,0.7195864767273169,3.477435676565067e-05,4.6605807894950515e-05,0.00042257192934305873,-3.281486661865619e-05,0.00010104859266452322,0.001421522703319107,0.00084933688326958
JPM,2025-12-19 00:00:00-05:00,0.013450400418086428,0.005260595728707074,-0.004112836903698125,0.016820980567098565,2.9299634499472553,3.232313771875448e-05,0.000139313316640816,1.4734693971300767e-05,-3.3310366778586647e-05,0.0004629733241620449,0.0014653709889839099,0.00084933688326958
BLK,2025-12-19 00:00:00-05:00,-0.004525813700842152,-0.007461541177958941,-0.026554208359836684,0.01279734515167727,2.0416351884620547,0.00015649429907167243,6.268921297652701e-05,6.053569432690792e-05,-6.745063242078665e-05,-1.1736664180093783e-05,0.0010498687930438066,0.00084933688326958
SHEL,2025-12-19 00:00:00-05:00,0.009956515338389593,0.022140187040359027,-0.00428598341131492,0.010145794078454206,1.605949516661326,4.499790441866939e-05,0.00011795739133145553,7.121966361769091e-05,-3.406754644454479e-05,3.605208814529714e-05,0.0010854963843381466,0.00084933688326958
AZN,2025-12-19 00:00:00-05:00,0.00827723203783215,0.00010949246193248108,0.017032157944006032,0.013619498905547364,2.0997634397472122,2.4609754479568713e-05,-0.0002701912014176017,2.6482188810747766e-06,-8.83140923128581e-05,-0.00024001079281249675,0.00027807877008726616,0.00084933688326958
MSFT,2025-12-19 00:00:00-05:00,0.00400843505386228,0.020004614887509264,0.015443158563285486,0.012880271867400725,3.6772679403191546,3.690054612812556e-05,0.00016421515226589352,1.3705237081623539e-05,-2.8357890145436663e-05,0.00042957106038412355,0.0014653709889839099,0.00084933688326958
NVDA,2025-12-19 00:00:00-05:00,0.039336201490321354,0.01839975382624548,0.03411039352627032,0.020202650341175576,1.9526934094607113,-0.00024681003919602406,2.5234769604846773e-05,-0.00010598046048062684,-9.596852125804091e-05,-4.7465983383346284e-05,0.00037834664855638844,0.00084933688326958
LNG,2025-12-19 00:00:00-05:00,-0.00047411953534803875,0.00253590305703022,0.0021123462990868536,0.010295695523387018,0.07491739107646228,3.4091303652868145e-05,-3.5234532409631846e-05,-3.5902754960912142e-06,-4.50192024103576e-05,6.075455236225916e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-19 00:00:00-05:00,0.018913156032563938,0.005331762859151823,-0.03743618144241656,0.018056207522690822,1.6192396437963752,-0.0003294147626481302,-2.6638116172598662e-06,-6.515124078165021e-06,-0.0003108061389119433,-3.5351620669707904e-05,0.00016458542534437417,0.00084933688326958
AAPL,2025-12-19 00:00:00-05:00,0.005437418615868328,-0.003422934248456966,-0.016565996017624873,0.009374132807704912,3.8537107547380494,3.249802463520231e-05,0.00010383358053883483,8.057509130349467e-06,-2.6934700866234633e-05,0.0004985796922761774,0.0014653709889839099,0.00084933688326958
BATS.L,2025-12-21 19:00:00-05:00,-0.004013215446642682,-0.014712681589081344,-0.01815217225771737,0.013856605084258648,-0.12748944355838232,4.570637284736418e-05,1.5414702782440162e-06,-2.0926268766301054e-06,-1.9312879534441667e-05,-1.4840491015489644e-05,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-22 00:00:00-05:00,0.010395344032632536,0.03455985460639499,0.045828966971045215,0.012490761125584652,-0.2169220150148127,6.465171997156562e-05,1.7002091498151538e-05,-7.58150964641109e-05,-1.5068780000889597e-05,4.605579302723294e-05,0.0008861626113015299,0.00084933688326958
BP,2025-12-22 00:00:00-05:00,0.00589277463264426,-0.009573594991823864,-0.03148937901706561,0.018019744846905085,0.7891487563551399,8.107827387404783e-05,6.594803808919358e-05,6.559226353208605e-05,-3.742928091999692e-05,2.534261519889698e-05,0.0010498687930438066,0.00084933688326958
AAPL,2025-12-22 00:00:00-05:00,-0.009865941003960987,-0.0032003940880948045,-0.011455197908358472,0.008644136373728935,-0.43486568943246856,2.5480615252430586e-05,-3.084749218911042e-05,-7.1241938382787545e-06,-1.4327794174765844e-05,3.78207106487712e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-22 00:00:00-05:00,0.007775690281737857,0.014395509928235795,0.004845610658378741,0.010320873130277223,-0.4161401646878278,3.547278309910122e-05,1.0817113952000202e-06,-2.8245486703486535e-06,-1.2334333386141851e-05,-1.0393766738764134e-05,0.0008603387289686266,0.00084933688326958
LNG,2025-12-22 00:00:00-05:00,-0.002055224499041719,-0.005148468373545212,0.0028596795048274615,0.010121236763936446,-0.9937614659877536,3.902541947071174e-05,1.2598117503163971e-05,2.9683981818967754e-05,-2.8448600606202253e-05,-4.18570724875944e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-22 00:00:00-05:00,0.002079711472601664,0.018807060203954062,-0.00010915800679844878,0.012335700553801395,-1.082994874762299,3.6577272796630004e-05,2.5147039317426788e-05,3.0251927887288156e-05,-3.342988171540673e-05,-4.754451258689159e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-22 00:00:00-05:00,0.02644850904090812,0.0217933905516432,0.005590602652775445,0.01313992527665298,-0.3788456520153534,0.00025032512878955327,1.9582783061866827e-05,3.2457544859826634e-05,-8.980804683848077e-07,-1.9257951756052505e-05,0.001131546307756389,0.00084933688326958
NVDA,2025-12-22 00:00:00-05:00,0.014917933953784823,0.07458757352229695,0.04197634260081129,0.020310103281885365,-1.094286837752324,2.1680319793607484e-05,1.5627690434153875e-05,0.0002744791069234336,-0.00012893725319878304,-0.00020727311118959595,0.0008249136360323956,0.00084933688326958
JPM,2025-12-22 00:00:00-05:00,0.018536652872567005,0.02574765324138384,0.0095931480633904,0.01712533465559218,-0.41671100366675967,-0.0004008747744709455,1.699647751116409e-05,-3.7419386743360415e-05,-0.00021243346843570355,-5.102030578635972e-05,0.00016458542534437417,0.00084933688326958
MSFT,2025-12-22 00:00:00-05:00,-0.002057951869374297,0.018482774092234644,0.021271231093299425,0.012475567407817923,-0.7899907289311312,3.829486940280251e-05,2.5147039317426788e-05,9.939028829848765e-06,-3.299694767867664e-05,-2.9382144172354845e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-22 19:00:00-05:00,0.0,-0.015402483739967554,-0.013791402947114118,0.012222106837422218,-0.5303173072165887,4.562448683735354e-05,1.5414702782440162e-06,7.0948978450848856e-06,-1.951670211852286e-05,-2.3742307143112797e-05,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-23 00:00:00-05:00,0.006985842739899217,0.03282955410285182,0.061880456610962975,0.012385832129221001,-0.36988111230591314,6.465171997156562e-05,1.7002091498151538e-05,-7.58150964641109e-05,-1.5068780000889597e-05,4.605579302723294e-05,0.0008861626113015299,0.00084933688326958
AZN,2025-12-23 00:00:00-05:00,0.00644452559501385,0.016885539885120426,0.008648067090566425,0.012353408840315584,-1.7897364878904234,3.6577272796630004e-05,2.5147039317426788e-05,3.0251927887288156e-05,-3.342988171540673e-05,-4.754451258689159e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-23 00:00:00-05:00,0.012888179533467214,0.03812670085273551,0.024289204688688004,0.01834459996454526,-0.18698121792414402,3.8025454917700314e-05,2.2560733766724055e-05,1.2225310593505807e-05,-2.371345666255655e-05,-3.809619691632717e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-23 00:00:00-05:00,0.005129660569795913,0.000624500931818206,-0.008193438403630848,0.00785441732219499,-0.6427808365145965,3.389234790987925e-05,-3.5234532409631846e-05,4.291300878574734e-06,-3.157375839947461e-05,3.962648771969911e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-23 00:00:00-05:00,0.00675114151843248,0.02468100121282868,0.03704230264355379,0.01044450680338398,-1.4254413095590877,2.864423501083127e-05,1.6072223013271537e-05,0.00015720460223676112,-2.4797195215466825e-05,-0.00020154711228258134,0.0008249136360323956,0.00084933688326958
MSFT,2025-12-23 00:00:00-05:00,0.003980022730220467,0.005929986883835614,0.021956781488791988,0.012475545454887414,-0.8884628695275936,3.72852302538566e-05,2.831509243052065e-06,7.675285750544471e-06,-3.43390279489438e-05,-2.451151599462722e-06,0.0008603387289686266,0.00084933688326958
BLK,2025-12-23 00:00:00-05:00,-0.0015253601501175051,0.020244376746682224,0.01723560013407699,0.013191780789073163,-1.7283219808175536,3.6577272796630004e-05,2.5147039317426788e-05,3.0251927887288156e-05,-3.342988171540673e-05,-4.754451258689159e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-23 00:00:00-05:00,0.030050651636426062,0.08653960822923135,0.06465229245016202,0.020883078280672974,-0.20203914576486875,3.8365978159227057e-07,1.1763967543584269e-05,-0.0003283874108116552,6.568736927130113e-05,2.6322083885062257e-05,0.0006251065529394648,0.00084933688326958
LNG,2025-12-23 00:00:00-05:00,0.01230396520638255,0.0097444866223384,0.012785282040111756,0.010757759786471068,-1.111635259556288,2.716328288181944e-05,1.0817113952000202e-06,3.1672697915003686e-05,-2.993701617856668e-05,-1.8978830314409805e-05,0.0008603387289686266,0.00084933688326958
JPM,2025-12-23 00:00:00-05:00,0.008790098782937239,0.04130983843026392,0.032894898543363915,0.0171240510956688,-0.7145377025202758,4.606813472384361e-05,1.5627690434153854e-05,-4.6714703051165266e-05,-4.4737411638737374e-05,4.0758135230951733e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-23 19:00:00-05:00,-0.0009481113069478297,-0.004957521778648388,-0.015646843636259122,0.011945206641731244,-0.6398431308413558,4.585754792117688e-05,1.1165093403629983e-05,8.707233103841136e-06,-3.614785650083618e-05,-1.8580172228765017e-05,0.0008603387289686266,0.00084933688326958
JPM,2025-12-24 00:00:00-05:00,0.009940825508377271,0.03770378639191985,0.045050485565966136,0.01693596604680345,-1.1188808182435745,3.659640816213776e-05,1.5627690434153895e-05,-0.00021267548072483492,-4.435186806161401e-05,-0.00013750297594978216,0.0005070306571296405,0.00084933688326958
AZN,2025-12-24 00:00:00-05:00,0.003364418934743263,0.011930782953247343,0.028822572004214786,0.011603986458284223,-2.7186735952717145,3.033430539827292e-05,3.0364494214263327e-06,-1.803019299838761e-05,-3.271433603650044e-05,2.83756199142354e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-24 00:00:00-05:00,-0.007807994316564648,0.010901672408756724,-0.004641712844385193,0.018369678533167934,-1.2252808236053558,4.02134313602989e-05,2.9968441503520228e-06,2.70817742705797e-05,-4.052271186000689e-05,-1.8767492222177058e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-24 00:00:00-05:00,0.005323881205087977,0.0005115070120618181,0.007246914535175231,0.00790660983648694,-1.0252074733389203,3.217475130370675e-05,-3.5234532409631846e-05,2.460419993601412e-05,-3.20066924362047e-05,2.1464119305162364e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-24 00:00:00-05:00,-0.003171111898024326,0.042101745322480344,0.10336959118157352,0.019878138754822,-2.164819932409317,3.213013145839989e-05,1.5627690434153895e-05,-0.00012734316140925516,-0.00011573606799055599,-0.0001469848186326821,0.0005070306571296405,0.00084933688326958
HSBC,2025-12-24 00:00:00-05:00,0.0037840950602556767,0.02130394893632026,0.0457293485770176,0.012404522232072668,-1.3686614452888306,3.3593598966604134e-05,1.7002091498151538e-05,-0.00021567828992036852,-4.033391609430327e-05,-0.0001368897105900233,0.0005070306571296405,0.00084933688326958
MSFT,2025-12-24 00:00:00-05:00,0.0024031691393415766,0.004321648682720447,0.024993686504502843,0.012425356637504931,-1.4359678916059708,3.55676336476841e-05,2.831509243052065e-06,2.7988184807983855e-05,-3.477196198567389e-05,-2.0613520013999472e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-24 00:00:00-05:00,0.0022179485537496824,0.02715594272504518,0.022497615903755763,0.013102610024240235,-1.7803927355808578,3.6577272796630004e-05,2.5147039317426788e-05,3.0251927887288156e-05,-3.342988171540673e-05,-4.754451258689159e-05,0.0008603387289686266,0.00084933688326958
LNG,2025-12-24 00:00:00-05:00,-0.007146557845576718,0.0030038329506707484,-0.00010509205053577109,0.010730171597450797,-1.7210593385970547,2.3825667953161413e-05,-3.084749218911042e-05,2.398856519963187e-05,-3.1816054790319866e-05,2.5851159525683814e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-24 00:00:00-05:00,-0.003147712575533035,0.011385722480496074,0.01802925550121448,0.01038226383988631,-2.301320325417033,3.381783579983205e-05,1.0817113952000202e-06,2.828821036756197e-05,-2.9822594001695873e-05,-2.2363317861851514e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-26 00:00:00-05:00,0.004867545619159364,0.014746023256360541,0.0252731585928907,0.011660657245996901,-2.0514970237826455,3.033430539827292e-05,3.0364494214263327e-06,-1.803019299838761e-05,-3.271433603650044e-05,2.83756199142354e-05,0.0008603387289686266,0.00084933688326958
JPM,2025-12-26 00:00:00-05:00,-0.0038277834570876745,0.014918489275363989,0.04763578603939078,0.016820575872283364,-1.076190713525611,3.6169846487922826e-05,2.5919168423087075e-06,-0.00020565946732160968,-4.492155960200435e-05,-0.00013048696254655692,0.0005070306571296405,0.00084933688326958
HSBC,2025-12-26 00:00:00-05:00,0.0049007210439173665,0.015750003948911573,0.04181864245881184,0.012245450255787362,-1.296148500554449,2.9147541821496297e-05,3.966317906306332e-06,0.00016515048412486634,-2.9086360695377075e-05,-0.00019360123039447618,0.0008249136360323956,0.00084933688326958
LNG,2025-12-26 00:00:00-05:00,-0.005359135515410562,-0.0003168271644969911,-0.002844395720627113,0.010570946665073041,-1.388554590167959,2.3825667953161413e-05,-3.084749218911042e-05,2.398856519963187e-05,-3.1816054790319866e-05,2.5851159525683814e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-26 00:00:00-05:00,-0.0007805388778534539,-9.187159603962769e-05,0.02170911964355593,0.013026526545622122,-1.4546528304133395,3.3924549151558796e-05,-3.34847345617798e-05,2.4304174376436003e-05,-3.6956060420182715e-05,2.3213917153014413e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-26 00:00:00-05:00,0.01017972622200336,0.03723662827035157,0.09411967065059446,0.019794511687075998,-0.6178361724980422,6.325090177026472e-05,1.5627690434153895e-05,2.33198920274737e-05,-0.00010752625847596626,4.215350227602349e-05,0.0008861626113015299,0.00084933688326958
SHEL,2025-12-26 00:00:00-05:00,-0.00041184487651146906,0.0031688581115556502,0.02103491868398244,0.010196799165952848,-1.6050576685116027,3.217475130370675e-05,-3.5234532409631846e-05,2.460419993601412e-05,-3.20066924362047e-05,2.1464119305162364e-05,0.0008603387289686266,0.00084933688326958
MSFT,2025-12-26 00:00:00-05:00,-0.0006352148796615609,0.0057534808836252616,0.0077068895079952515,0.0117952268037659,-1.1003815193036592,3.55676336476841e-05,2.831509243052065e-06,2.7988184807983855e-05,-3.477196198567389e-05,-2.0613520013999472e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-26 00:00:00-05:00,-0.0014974020881819428,0.008967755341308115,0.0044453927191487885,0.007884297944269151,-0.8478021805069836,3.5535432406004555e-05,1.0817113952000202e-06,7.975311310122587e-06,-2.9389659964965787e-05,-4.200949447314764e-06,0.0008603387289686266,0.00084933688326958
BP,2025-12-26 00:00:00-05:00,-0.001165867500036999,0.0038078813836959213,0.02882014544864031,0.018261203186589997,-1.1320923581760591,4.392397644345616e-05,2.591916842308672e-06,-1.938579059050067e-05,-4.574003721585781e-05,2.9611780219640202e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-28 19:00:00-05:00,-0.010535169949566048,-0.011473292742764096,-0.02669905927781735,0.012103890423619604,-0.48893281603257405,1.9837045751269784e-05,-4.852973102015286e-06,4.000116290638554e-06,-2.841796499657407e-05,2.0435621755727582e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-29 00:00:00-05:00,0.0002665530749690337,0.0017026142403038236,0.02662778544816735,0.01299409133902998,-1.1777158897358624,3.056998836719353e-05,-1.7248070923724774e-05,-5.6824799702547005e-06,-3.73609247165357e-05,4.0723332942368285e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-29 00:00:00-05:00,0.0013168100847762432,0.005140345459540896,0.00032884983182279726,0.007798236502608564,-0.7750692181451913,3.5535432406004555e-05,1.0817113952000202e-06,7.975311310122587e-06,-2.9389659964965787e-05,-4.200949447314764e-06,0.0008603387289686266,0.00084933688326958
BP,2025-12-29 00:00:00-05:00,0.005252416188252562,-0.003759429185411056,0.015026580933009459,0.018271983682695173,-0.00441781667629006,4.702739452442612e-05,-3.6071040112482537e-05,-7.276194008410033e-06,-2.6956170314408485e-05,3.427785560992151e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-29 00:00:00-05:00,0.004257728311813258,0.000684317120112965,0.015273620588560854,0.01018025162566699,-0.8377181896874009,3.389234790987925e-05,-3.5234532409631846e-05,4.291300878574734e-06,-3.157375839947461e-05,3.962648771969911e-05,0.0008603387289686266,0.00084933688326958
LNG,2025-12-29 00:00:00-05:00,0.017378947690829483,0.0046948835138291845,0.014966334732779085,0.010983459677834097,-0.1767088785123428,-0.00019335342272916277,4.180480929821084e-06,-1.2436812854365937e-05,1.2458954448338267e-05,-9.764841202315131e-05,0.0005625376710410592,0.00084933688326958
