symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,next_1d_log_return
SHEL,2025-02-28 00:00:00-05:00,0.0028245394944066415,0.008370759282056328,0.011394235552221632,0.010983579368673302,0.5907049175330091,-0.014934541103960771
SHEL,2025-03-03 00:00:00-05:00,-0.014823573946312951,-0.01394660979413409,-0.006428371862699844,0.011178359215751282,3.2693980601041375,-0.003919864458953051
SHEL,2025-03-04 00:00:00-05:00,-0.003912191818775224,-0.015905989713753454,-0.01046336096086209,0.010923737425043689,3.491456218617844,-0.0015117135698765349
SHEL,2025-03-05 00:00:00-05:00,-0.001510571506481262,-0.02016013049500176,-0.019287916729317622,0.009746348871402886,1.1618605087345162,-0.0013624869758636041
SHEL,2025-03-06 00:00:00-05:00,-0.0013615592118871866,-0.006771037524627155,-0.018730412332275792,0.009745133600449747,1.483696647814616,0.011747197596758525
SHEL,2025-03-07 00:00:00-05:00,0.011816466896765077,0.008912478776701871,-0.009931759580021682,0.00997755800735905,0.17338218954840579,0.0
SHEL,2025-03-09 23:00:00-05:00,0.0,0.01043881886552267,0.004965419631371537,0.009908461087505715,-0.18956678451029835,0.000299306530312146
SHEL,2025-03-10 23:00:00-05:00,0.00029935132698089006,0.01211935549879195,0.009214498066031362,0.009894345459634739,0.3892603859495794,0.008495418998707423
SHEL,2025-03-11 23:00:00-05:00,0.00853160747685977,0.008833512751860395,0.019364543056946015,0.00915612096885193,0.5527327646239186,0.005328670492600415
SHEL,2025-03-12 23:00:00-05:00,0.0053428931085324205,0.014223602374799027,0.026208141998178558,0.008913177078163718,2.2270504593972476,0.015090765207737965
SHEL,2025-03-13 23:00:00-05:00,0.015205205745447481,0.029336947539640112,0.02964508092079665,0.009289271082705537,-0.5023939905557053,0.01915519247017955
SHEL,2025-03-16 23:00:00-05:00,0.0193398302089971,0.040368136758647255,0.04955824196133385,0.01004189310632587,0.6383225564293823,0.012334515420578434
SHEL,2025-03-17 23:00:00-05:00,0.01241089928548944,0.04768238592410623,0.062266212796163734,0.010142820536517345,0.2717450367750017,0.007719919918302764
SHEL,2025-03-18 23:00:00-05:00,0.007749795329184961,0.039988471305910434,0.061442745665265974,0.010123206743661402,0.057954936028365045,0.0059942153333769925
SHEL,2025-03-19 23:00:00-05:00,0.0060122165919413995,0.02639088186518812,0.062149418543582025,0.009948092146108388,-0.5679693982048631,-0.01315074300641808
SHEL,2025-03-20 23:00:00-05:00,-0.01306464979539601,0.000563550980481109,0.03257233358077416,0.008525743295752227,-0.7158258707188513,0.0037951418462417873
